bowler,team1,team2,venue,date,delivery,runs,wicket,byes,legbyes,overs,economy,4w,5w,points,eco_bonus,last_5_wkts,career_wickets,career_eco,venue_wickets
SB Jakati,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",2011-05-01,24,23.0,2,0.0,0.0,4.0,5.75,0,0,54,4,0.6,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2011-05-04,24,22.0,2,0.0,0.0,4.0,5.5,0,0,54,4,0.8,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,2011-05-07,12,14.0,0,0.0,0.0,2.0,7.0,0,0,0,0,0.8,0.8771929824561403,8.071304874317665,1.0
SB Jakati,Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,2011-05-09,25,29.0,0,0.0,0.0,4.1,7.073170731707318,0,0,0,0,0.8,0.8771929824561403,8.071304874317665,0.0
SB Jakati,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",2011-05-12,13,17.0,0,0.0,0.0,2.1,8.095238095238095,0,0,0,0,0.8,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",2011-05-18,24,23.0,1,0.0,0.0,4.0,5.75,0,0,29,4,0.6,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Royal Challengers Bangalore,Chennai Super Kings,Wankhede Stadium,2011-05-24,24,37.0,1,0.0,1.0,4.0,9.25,0,0,23,-2,0.4,0.8771929824561403,8.071304874317665,0.6666666666666666
SB Jakati,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2011-05-28,24,20.0,2,0.0,0.0,4.0,5.0,0,0,54,4,0.8,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2012-04-04,6,8.0,0,0.0,0.0,1.0,8.0,0,0,0,0,0.8,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Deccan Chargers,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2012-04-07,12,14.0,2,0.0,0.0,2.0,7.0,0,0,50,0,1.2,0.8771929824561403,8.071304874317665,2.0
SB Jakati,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2012-04-10,18,23.0,0,0.0,0.0,3.0,7.666666666666667,0,0,0,0,1.0,0.8771929824561403,8.071304874317665,0.0
SB Jakati,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2012-04-12,13,22.0,0,0.0,0.0,2.1,10.476190476190476,0,0,-4,-4,0.8,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Chennai Super Kings,Pune Warriors,"MA Chidambaram Stadium, Chepauk",2012-04-19,18,20.0,1,1.0,0.0,3.0,6.666666666666667,0,0,27,2,0.6,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2012-04-21,12,12.0,1,0.0,0.0,2.0,6.0,0,0,27,2,0.8,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2012-04-28,12,22.0,0,0.0,0.0,2.0,11.0,0,0,-4,-4,0.4,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2012-04-30,12,17.0,0,0.0,0.0,2.0,8.5,0,0,0,0,0.4,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",2012-05-04,12,17.0,0,0.0,0.0,2.0,8.5,0,0,0,0,0.4,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,2012-05-06,18,27.0,0,0.0,0.0,3.0,9.0,0,0,0,0,0.2,0.8771929824561403,8.071304874317665,0.6666666666666666
SB Jakati,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",2012-05-12,18,20.0,0,0.0,0.0,3.0,6.666666666666667,0,0,2,2,0.0,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,2012-05-14,24,26.0,2,0.0,0.0,4.0,6.5,0,0,52,2,0.4,0.8771929824561403,8.071304874317665,1.0
SB Jakati,Chennai Super Kings,Mumbai Indians,M Chinnaswamy Stadium,2012-05-23,25,24.0,2,0.0,0.0,4.1,5.853658536585367,0,0,54,4,0.8,0.8771929824561403,8.071304874317665,0.6666666666666666
SB Jakati,Delhi Daredevils,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2012-05-25,24,40.0,2,0.0,0.0,4.0,10.0,0,0,48,-2,1.2,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2012-05-27,24,38.0,0,0.0,0.0,4.0,9.5,0,0,-2,-2,1.2,0.8771929824561403,8.071304874317665,0.8695652173913043
SB Jakati,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2014-05-24,22,41.0,0,0.0,0.0,3.4,12.058823529411764,0,0,-6,-6,1.2,0.8771929824561403,8.071304874317665,0.6666666666666666
SB Jakati,Gujarat Lions,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,2016-04-14,24,40.0,0,1.0,0.0,4.0,10.0,0,0,-2,-2,0.8,0.8771929824561403,8.071304874317665,0.0
SB Jakati,Mumbai Indians,Gujarat Lions,Wankhede Stadium,2016-04-16,19,12.0,1,0.0,0.0,3.1,3.870967741935484,0,0,31,6,0.6,0.8771929824561403,8.071304874317665,0.6666666666666666
SB Jakati,Gujarat Lions,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,2016-04-24,18,28.0,0,0.0,0.0,3.0,9.333333333333334,0,0,-2,-2,0.2,0.8771929824561403,8.071304874317665,0.0
SB Jakati,Gujarat Lions,Kolkata Knight Riders,Green Park,2016-05-19,24,22.0,1,0.0,2.0,4.0,5.5,0,0,29,4,0.4,0.8771929824561403,8.071304874317665,0.5
SB Jakati,Gujarat Lions,Mumbai Indians,Green Park,2016-05-21,18,30.0,0,0.0,0.0,3.0,10.0,0,0,-2,-2,0.4,0.8771929824561403,8.071304874317665,0.5
SB Jakati,Gujarat Lions,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016-05-24,19,42.0,0,0.0,0.0,3.1,13.548387096774194,0,0,-6,-6,0.4,0.8771929824561403,8.071304874317665,0.6666666666666666
SB Jakati,Gujarat Lions,Kolkata Knight Riders,Saurashtra Cricket Association Stadium,2017-04-07,20,24.0,0,0.0,0.0,3.2,7.5,0,0,0,0,0.2,0.8771929824561403,8.071304874317665,0.0
SB Jakati,Gujarat Lions,Rising Pune Supergiant,Saurashtra Cricket Association Stadium,2017-04-14,12,22.0,0,0.0,0.0,2.0,11.0,0,0,-4,-4,0.2,0.8771929824561403,8.071304874317665,0.0
SB Joshi,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,2008-04-18,18,26.0,0,0.0,0.0,3.0,8.666666666666666,0,0,0,0,0.0,0.25,10.344086021505376,0.5
SB Joshi,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,2008-04-20,12,10.0,0,0.0,0.0,2.0,5.0,0,0,4,4,0.0,0.25,10.344086021505376,0.0
SB Joshi,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2008-04-26,19,27.0,1,0.0,0.0,3.1,8.709677419354838,0,0,25,0,0.3333333333333333,0.25,10.344086021505376,0.5
SB Joshi,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,2008-04-30,6,19.0,0,0.0,0.0,1.0,19.0,0,0,0,0,0.25,0.25,10.344086021505376,0.0
SB Styris,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2008-04-20,25,18.0,0,0.0,1.0,4.1,4.390243902439025,0,0,6,6,0.0,0.8181818181818182,7.71471486813737,0.0
SB Styris,Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,2008-05-03,25,28.0,2,0.0,0.0,4.1,6.829268292682928,0,0,52,2,1.0,0.8181818181818182,7.71471486813737,2.0
SB Styris,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",2008-05-06,19,23.0,1,0.0,0.0,3.1,7.419354838709677,0,0,25,0,1.0,0.8181818181818182,7.71471486813737,1.0
SB Styris,Rajasthan Royals,Deccan Chargers,Sawai Mansingh Stadium,2008-05-09,13,13.0,0,0.0,0.0,2.1,6.19047619047619,0,0,2,2,0.75,0.8181818181818182,7.71471486813737,0.0
SB Styris,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2008-05-11,18,28.0,0,0.0,0.0,3.0,9.333333333333334,0,0,-2,-2,0.6,0.8181818181818182,7.71471486813737,0.0
SB Styris,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,2008-05-15,25,32.0,0,0.0,0.0,4.1,7.804878048780488,0,0,0,0,0.6,0.8181818181818182,7.71471486813737,0.0
SB Styris,Kings XI Punjab,Deccan Chargers,"Punjab Cricket Association Stadium, Mohali",2008-05-23,24,36.0,1,0.0,1.0,4.0,9.0,0,0,25,0,0.4,0.8181818181818182,7.71471486813737,0.5
SB Styris,Deccan Chargers,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",2008-05-27,18,16.0,0,0.0,0.0,3.0,5.333333333333333,0,0,4,4,0.2,0.8181818181818182,7.71471486813737,0.0
SB Styris,Deccan Chargers,Kolkata Knight Riders,Newlands,2009-04-19,24,32.0,2,0.0,0.0,4.0,8.0,0,0,50,0,0.6,0.8181818181818182,7.71471486813737,2.5
SB Styris,Royal Challengers Bangalore,Deccan Chargers,Newlands,2009-04-22,25,31.0,3,0.0,0.0,4.1,7.560975609756098,0,0,75,0,1.2,0.8181818181818182,7.71471486813737,2.5
SB Styris,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",2011-04-13,6,13.0,0,0.0,0.0,1.0,13.0,0,0,0,0,1.2,0.8181818181818182,7.71471486813737,0.5
SB Wagh,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2010-04-03,6,16.0,1,0.0,0.0,1.0,16.0,0,0,25,0,1.0,0.625,8.05794843597263,1.0
SB Wagh,Pune Warriors,Kings XI Punjab,Dr DY Patil Sports Academy,2011-04-10,21,13.0,3,0.0,0.0,3.3,3.939393939393939,0,0,81,6,2.0,0.625,8.05794843597263,0.75
SB Wagh,Pune Warriors,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,2011-04-13,12,10.0,0,0.0,0.0,2.0,5.0,0,0,4,4,1.3333333333333333,0.625,8.05794843597263,0.75
SB Wagh,Pune Warriors,Delhi Daredevils,Dr DY Patil Sports Academy,2011-04-17,20,36.0,0,0.0,0.0,3.2,11.25,0,0,-6,-6,1.0,0.625,8.05794843597263,0.75
SB Wagh,Mumbai Indians,Pune Warriors,Wankhede Stadium,2011-04-20,12,9.0,1,2.0,2.0,2.0,4.5,0,0,31,6,1.0,0.625,8.05794843597263,1.0
SB Wagh,Pune Warriors,Mumbai Indians,Dr DY Patil Sports Academy,2011-05-04,19,21.0,0,0.0,6.0,3.1,6.774193548387097,0,0,2,2,0.8,0.625,8.05794843597263,0.75
SB Wagh,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",2011-05-08,12,18.0,0,0.0,0.0,2.0,9.0,0,0,0,0,0.2,0.625,8.05794843597263,0.0
SB Wagh,Deccan Chargers,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",2011-05-10,6,8.0,0,0.0,0.0,1.0,8.0,0,0,0,0,0.2,0.625,8.05794843597263,0.0
SC Ganguly,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,2008-04-18,25,20.0,3,0.0,2.0,4.1,4.878048780487806,0,0,81,6,3.0,0.6,8.813220620842571,3.0
SC Ganguly,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2008-04-29,12,14.0,0,0.0,0.0,2.0,7.0,0,0,0,0,1.5,0.6,8.813220620842571,0.2857142857142857
SC Ganguly,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,2008-05-01,6,14.0,0,0.0,0.0,1.0,14.0,0,0,0,0,1.0,0.6,8.813220620842571,0.0
SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2008-05-08,18,7.0,1,0.0,1.0,3.0,2.333333333333333,0,0,31,6,1.0,0.6,8.813220620842571,0.2857142857142857
SC Ganguly,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2008-05-11,24,25.0,2,0.0,1.0,4.0,6.25,0,0,52,2,1.2,0.6,8.813220620842571,2.0
SC Ganguly,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,2008-05-13,24,23.0,0,0.0,0.0,4.0,5.75,0,0,4,4,0.6,0.6,8.813220620842571,0.2857142857142857
SC Ganguly,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,2008-05-20,12,24.0,1,0.0,0.0,2.0,12.0,0,0,19,-6,0.8,0.6,8.813220620842571,0.2857142857142857
SC Ganguly,Deccan Chargers,Kolkata Knight Riders,Newlands,2009-04-19,6,8.0,0,0.0,0.0,1.0,8.0,0,0,0,0,0.8,0.6,8.813220620842571,0.0
SC Ganguly,Kings XI Punjab,Kolkata Knight Riders,Kingsmead,2009-04-21,24,24.0,2,0.0,0.0,4.0,6.0,0,0,52,2,1.0,0.6,8.813220620842571,1.0
